Transaction ID,Customer ID,Product ID,Quantity Sold,Price per Unit,Transaction Date,Salesperson ID,Payment Method,Store ID
TXN26760,C1009,PROD1564,18,352.45,11/15/23,SP043,Bank Transfer,SI13
TXN26761,C1070,PROD1799,9,485.88,11/17/23,SP020,Cash,SI14
TXN26762,C1087,PROD0192,2,41.65,12/21/23,SP017,Cash,SI11
TXN26763,C1117,PROD2749,9,395.55,11/22/23,SP030,Bank Transfer,SI11
TXN26764,C1071,PROD0112,19,226.15,9/18/23,SP059,Cash,SI01
TXN26765,C1104,PROD2842,20,155.13,11/13/23,SP017,Bank Transfer,SI03
TXN26766,C1299,PROD0438,13,444.41,11/11/23,SP088,Check,SI04
TXN26767,C1011,PROD1257,4,217.65,9/20/23,SP049,Cash,SI18
TXN26768,C1100,PROD2695,2,32.13,12/21/23,SP089,Bank Transfer,SI11
TXN26769,C1134,PROD0178,8,338.56,9/1/23,SP098,Credit Card,SI15
TXN26770,C1272,PROD2830,9,135.22,10/8/23,SP037,Cash,SI10
TXN26771,C1211,PROD2887,14,329.27,10/17/23,SP017,Cash,SI06
TXN26772,C1035,PROD1533,9,309.12,11/22/23,SP015,Check,SI20
TXN26773,C1227,PROD2735,16,387.13,12/15/23,SP093,Check,SI14
TXN26774,C1204,PROD0981,19,165.98,12/28/23,SP071,Credit Card,SI20
TXN26775,C1142,PROD0611,7,305.07,11/22/23,SP023,Bank Transfer,SI04
TXN26776,C1218,PROD1101,7,340.13,9/12/23,SP091,Check,SI19
TXN26777,C1102,PROD1991,3,382.74,9/4/23,SP031,Cash,SI12
TXN26778,C1286,PROD1010,6,214.83,10/16/23,SP006,Bank Transfer,SI06
TXN26779,C1012,PROD2628,4,188.16,12/3/23,SP003,Bank Transfer,SI20
TXN26780,C1125,PROD0658,18,415.23,11/5/23,SP039,Credit Card,SI01
TXN26781,C1076,PROD1467,4,192.34,11/19/23,SP014,Credit Card,SI08
TXN26782,C1293,PROD1552,10,239.37,10/28/23,SP074,Bank Transfer,SI13
TXN26783,C1098,PROD1375,3,362.13,12/24/23,SP051,Credit Card,SI19
TXN26784,C1076,PROD1228,7,423.78,10/8/23,SP028,Credit Card,SI18
TXN26785,C1114,PROD1298,7,381.86,11/2/23,SP095,Credit Card,SI11
TXN26786,C1060,PROD0594,13,447.82,9/29/23,SP059,Check,SI18
TXN26787,C1273,PROD2532,7,246.29,9/2/23,SP010,Credit Card,SI03
TXN26788,C1148,PROD0675,19,360.24,12/12/23,SP002,Bank Transfer,SI10
TXN26789,C1207,PROD1276,10,418.38,9/20/23,SP079,Check,SI13
TXN26790,C1055,PROD1398,14,319.64,10/5/23,SP033,Credit Card,SI10
TXN26791,C1227,PROD2219,8,338.15,12/31/23,SP031,Check,SI10
TXN26792,C1026,PROD2767,12,233.16,12/4/23,SP056,Bank Transfer,SI13
TXN26793,C1232,PROD2747,12,206.72,10/7/23,SP049,Check,SI13
TXN26794,C1163,PROD2777,19,420.97,12/17/23,SP048,Cash,SI20
TXN26795,C1037,PROD0557,15,473.32,9/10/23,SP061,Check,SI01
TXN26796,C1231,PROD2033,9,178.98,11/22/23,SP074,Credit Card,SI16
TXN26797,C1292,PROD0994,3,67.05,9/14/23,SP087,Check,SI06
TXN26798,C1155,PROD1595,11,83.18,12/15/23,SP048,Cash,SI08
TXN26799,C1167,PROD2468,3,217.37,9/12/23,SP039,Credit Card,SI04
TXN26800,C1246,PROD2439,2,286.38,10/9/23,SP071,Cash,SI19
TXN26801,C1041,PROD0927,12,462.95,10/22/23,SP096,Cash,SI10
TXN26802,C1168,PROD2944,4,240.27,12/24/23,SP034,Credit Card,SI03
TXN26803,C1048,PROD0928,17,409.2,10/13/23,SP088,Cash,SI08
TXN26804,C1155,PROD0993,7,16.44,11/7/23,SP030,Bank Transfer,SI07
TXN26805,C1037,PROD2844,17,292.73,9/23/23,SP038,Cash,SI01
TXN26806,C1207,PROD0685,2,126.57,12/20/23,SP016,Cash,SI06
TXN26807,C1037,PROD1394,3,404.61,11/16/23,SP010,Check,SI03
TXN26808,C1041,PROD1548,12,354.7,10/26/23,SP078,Credit Card,SI05
TXN26809,C1184,PROD0127,13,457.63,11/30/23,SP087,Cash,SI16
TXN26810,C1092,PROD0558,15,197.87,9/30/23,SP090,Credit Card,SI12
TXN26811,C1227,PROD0028,5,215.94,10/10/23,SP048,Bank Transfer,SI10
TXN26812,C1170,PROD1618,16,480.26,10/10/23,SP008,Credit Card,SI14
TXN26813,C1271,PROD2527,4,142.41,10/29/23,SP020,Credit Card,SI16
TXN26814,C1122,PROD1347,19,352.8,10/8/23,SP014,Bank Transfer,SI04
TXN26815,C1298,PROD2318,14,220.52,9/11/23,SP071,Bank Transfer,SI03
TXN26816,C1078,PROD1520,5,130.41,10/23/23,SP069,Credit Card,SI13
TXN26817,C1071,PROD1850,1,474.25,10/3/23,SP047,Bank Transfer,SI13
TXN26818,C1278,PROD2247,18,336.17,12/23/23,SP020,Check,SI06
TXN26819,C1160,PROD1884,8,419.52,12/29/23,SP038,Check,SI06
TXN26820,C1294,PROD0217,1,312.65,10/4/23,SP077,Check,SI01
TXN26821,C1198,PROD1329,16,256.47,10/2/23,SP009,Credit Card,SI08
TXN26822,C1265,PROD2191,5,462.85,12/17/23,SP006,Check,SI15
TXN26823,C1086,PROD2231,14,36.49,9/4/23,SP047,Bank Transfer,SI04
TXN26824,C1007,PROD0280,20,402.55,11/5/23,SP087,Credit Card,SI11
TXN26825,C1200,PROD2780,18,113.05,10/17/23,SP050,Bank Transfer,SI18
TXN26826,C1163,PROD0719,7,317.4,9/30/23,SP012,Cash,SI12
TXN26827,C1220,PROD0807,16,108.85,12/12/23,SP027,Bank Transfer,SI18
TXN26828,C1161,PROD0605,9,206.28,10/29/23,SP069,Bank Transfer,SI05
TXN26829,C1283,PROD2571,11,332.87,9/10/23,SP063,Credit Card,SI19
TXN26830,C1120,PROD2769,16,414.72,12/1/23,SP041,Cash,SI17
TXN26831,C1212,PROD2045,19,41.31,11/21/23,SP052,Bank Transfer,SI14
TXN26832,C1193,PROD1848,15,471.59,9/15/23,SP087,Cash,SI02
TXN26833,C1039,PROD2685,6,305.92,9/7/23,SP002,Cash,SI18
TXN26834,C1226,PROD1329,5,154.3,12/13/23,SP033,Cash,SI08
TXN26835,C1202,PROD0284,2,175.44,12/14/23,SP071,Bank Transfer,SI12
TXN26836,C1057,PROD1476,12,310.1,11/4/23,SP015,Check,SI04
TXN26837,C1023,PROD2513,15,485.87,10/16/23,SP026,Bank Transfer,SI08
TXN26838,C1030,PROD1306,7,423.87,12/25/23,SP049,Credit Card,SI10
TXN26839,C1019,PROD0014,16,433.81,11/28/23,SP034,Cash,SI14
TXN26840,C1082,PROD1029,15,307.61,11/20/23,SP009,Cash,SI08
TXN26841,C1204,PROD1454,4,225.7,11/30/23,SP053,Bank Transfer,SI17
TXN26842,C1137,PROD0204,8,286.1,12/15/23,SP038,Credit Card,SI05
TXN26843,C1143,PROD2174,1,211.64,10/29/23,SP010,Check,SI14
TXN26844,C1172,PROD1020,9,222.46,12/18/23,SP075,Bank Transfer,SI07
TXN26845,C1093,PROD0518,12,342.3,9/28/23,SP072,Cash,SI08
TXN26846,C1080,PROD2090,17,348.77,11/29/23,SP025,Bank Transfer,SI12
TXN26847,C1108,PROD0188,19,337.33,9/30/23,SP078,Cash,SI01
TXN26848,C1161,PROD2621,13,356.48,9/4/23,SP058,Check,SI17
TXN26849,C1128,PROD0633,3,11.48,10/23/23,SP046,Bank Transfer,SI07
TXN26850,C1101,PROD0526,9,59.27,12/21/23,SP033,Bank Transfer,SI02
TXN26851,C1239,PROD0803,2,217.73,10/19/23,SP059,Check,SI03
TXN26852,C1282,PROD2868,6,147.18,11/25/23,SP091,Credit Card,SI01
TXN26853,C1158,PROD1250,15,485.53,11/2/23,SP072,Bank Transfer,SI11
TXN26854,C1159,PROD0826,9,381.85,9/3/23,SP026,Check,SI02
TXN26855,C1183,PROD0805,18,228.8,10/16/23,SP080,Bank Transfer,SI05
TXN26856,C1055,PROD0147,11,423.96,12/11/23,SP072,Check,SI05
TXN26857,C1032,PROD0338,17,18.34,10/23/23,SP082,Bank Transfer,SI02
TXN26858,C1168,PROD0584,10,458.9,12/5/23,SP053,Credit Card,SI04
TXN26859,C1061,PROD2674,9,302.18,9/25/23,SP073,Cash,SI07
TXN26860,C1145,PROD2739,15,96.09,9/13/23,SP024,Cash,SI19
TXN26861,C1275,PROD2002,11,80.82,9/29/23,SP061,Cash,SI10
TXN26862,C1037,PROD2146,3,213.43,11/15/23,SP084,Check,SI20
TXN26863,C1187,PROD2691,20,278.85,9/25/23,SP024,Bank Transfer,SI18
TXN26864,C1007,PROD2701,4,231.41,9/16/23,SP036,Credit Card,SI04
TXN26865,C1125,PROD2958,11,196.35,12/2/23,SP003,Credit Card,SI15
TXN26866,C1129,PROD1062,11,227.46,12/30/23,SP043,Check,SI15
TXN26867,C1291,PROD2620,5,207.84,10/12/23,SP077,Credit Card,SI19
TXN26868,C1020,PROD2843,2,55.04,12/10/23,SP019,Cash,SI13
TXN26869,C1075,PROD2943,1,72.31,10/5/23,SP028,Credit Card,SI08
TXN26870,C1188,PROD2700,4,42.19,12/4/23,SP069,Check,SI10
TXN26871,C1087,PROD2371,14,281.95,9/29/23,SP043,Credit Card,SI03
TXN26872,C1089,PROD2694,2,297.48,12/24/23,SP021,Credit Card,SI12
TXN26873,C1091,PROD2304,20,473.09,9/21/23,SP098,Cash,SI12
TXN26874,C1224,PROD0073,4,105.85,11/22/23,SP054,Cash,SI15
TXN26875,C1149,PROD0575,7,234.85,10/8/23,SP070,Bank Transfer,SI17
TXN26876,C1021,PROD0700,16,108.58,9/1/23,SP066,Credit Card,SI04
TXN26877,C1009,PROD2012,14,42.25,11/20/23,SP063,Cash,SI05
TXN26878,C1233,PROD2102,13,376.44,11/30/23,SP099,Cash,SI10
TXN26879,C1018,PROD0156,5,243.46,11/27/23,SP008,Cash,SI18
TXN26880,C1083,PROD1391,11,289.87,9/13/23,SP091,Check,SI11
TXN26881,C1042,PROD1696,5,236.34,11/19/23,SP091,Cash,SI20
TXN26882,C1113,PROD1177,6,43.75,9/2/23,SP092,Check,SI06
TXN26883,C1044,PROD1812,2,239.05,10/3/23,SP067,Credit Card,SI15
TXN26884,C1002,PROD0523,6,351.74,11/20/23,SP022,Credit Card,SI12
TXN26885,C1028,PROD1972,10,410.67,12/26/23,SP011,Bank Transfer,SI15
TXN26886,C1173,PROD2248,1,32.96,12/28/23,SP032,Bank Transfer,SI12
TXN26887,C1003,PROD2236,20,445.58,9/4/23,SP073,Cash,SI04
TXN26888,C1154,PROD2311,14,490.78,11/17/23,SP090,Cash,SI15
TXN26889,C1007,PROD1464,8,74.01,11/24/23,SP072,Check,SI09
TXN26890,C1212,PROD2961,18,496.36,10/26/23,SP091,Bank Transfer,SI02
TXN26891,C1093,PROD2814,8,140.99,10/22/23,SP016,Check,SI09
TXN26892,C1069,PROD0659,16,54.07,9/15/23,SP089,Check,SI02
TXN26893,C1129,PROD1078,8,57.59,10/11/23,SP083,Check,SI09
TXN26894,C1121,PROD0210,4,123.06,11/16/23,SP044,Credit Card,SI12
TXN26895,C1057,PROD1477,16,378.57,12/11/23,SP020,Cash,SI17
TXN26896,C1169,PROD2808,8,32.24,10/4/23,SP053,Bank Transfer,SI10
TXN26897,C1039,PROD2797,9,51.47,9/21/23,SP004,Check,SI03
TXN26898,C1289,PROD0017,11,304.47,10/12/23,SP067,Bank Transfer,SI15
TXN26899,C1181,PROD1977,3,467.53,9/22/23,SP049,Check,SI16
TXN26900,C1035,PROD2451,20,402.01,10/16/23,SP092,Check,SI19
TXN26901,C1181,PROD0296,1,133.38,12/25/23,SP082,Check,SI19
TXN26902,C1197,PROD0365,18,162.74,12/24/23,SP024,Cash,SI05
TXN26903,C1041,PROD1797,18,79.53,9/21/23,SP047,Bank Transfer,SI15
TXN26904,C1280,PROD1826,3,269.77,11/1/23,SP019,Credit Card,SI15
TXN26905,C1171,PROD0138,15,154.44,10/30/23,SP040,Credit Card,SI19
TXN26906,C1176,PROD0078,6,136.88,9/6/23,SP080,Credit Card,SI14
TXN26907,C1122,PROD1881,1,41.61,12/1/23,SP053,Bank Transfer,SI09
TXN26908,C1243,PROD2908,4,114.58,9/6/23,SP008,Cash,SI15
TXN26909,C1154,PROD1901,20,299.95,10/8/23,SP062,Bank Transfer,SI12
TXN26910,C1012,PROD2140,4,185.66,11/24/23,SP038,Cash,SI01
TXN26911,C1228,PROD1028,20,356.22,11/16/23,SP064,Check,SI09
TXN26912,C1133,PROD2305,9,314.6,10/3/23,SP071,Cash,SI07
TXN26913,C1051,PROD1811,1,67.19,9/27/23,SP019,Check,SI18
TXN26914,C1114,PROD1426,2,354.77,12/30/23,SP099,Bank Transfer,SI02
TXN26915,C1153,PROD0402,8,449,11/20/23,SP058,Check,SI04
TXN26916,C1051,PROD1522,15,80.23,11/17/23,SP009,Cash,SI19
TXN26917,C1201,PROD1864,13,209.01,12/14/23,SP025,Credit Card,SI12
TXN26918,C1127,PROD1064,8,210.67,9/10/23,SP009,Check,SI09
TXN26919,C1152,PROD2996,10,34.92,10/23/23,SP020,Check,SI14
TXN26920,C1142,PROD1785,20,54.52,10/17/23,SP081,Check,SI18
TXN26921,C1274,PROD2350,11,249.42,10/11/23,SP063,Credit Card,SI10
TXN26922,C1275,PROD0070,17,362.1,10/8/23,SP023,Check,SI04
TXN26923,C1285,PROD2760,11,260.18,10/3/23,SP001,Cash,SI13
TXN26924,C1269,PROD1893,14,238.48,9/28/23,SP059,Bank Transfer,SI20
TXN26925,C1114,PROD2334,10,19.3,11/14/23,SP006,Credit Card,SI09
TXN26926,C1100,PROD0182,1,123.33,9/27/23,SP049,Check,SI16
TXN26927,C1179,PROD1101,12,211.31,11/19/23,SP045,Bank Transfer,SI05
TXN26928,C1111,PROD1616,18,35.07,9/27/23,SP031,Bank Transfer,SI14
TXN26929,C1033,PROD0809,4,439.86,10/13/23,SP030,Check,SI10
TXN26930,C1181,PROD2146,11,440.51,11/20/23,SP046,Check,SI11
TXN26931,C1226,PROD2507,9,499.36,12/16/23,SP089,Check,SI04
TXN26932,C1031,PROD0113,5,209.86,11/23/23,SP045,Cash,SI20
TXN26933,C1110,PROD0370,9,473.73,12/16/23,SP070,Cash,SI13
TXN26934,C1296,PROD0678,5,32.84,10/18/23,SP014,Cash,SI16
TXN26935,C1259,PROD0353,10,457.18,10/19/23,SP076,Cash,SI03
TXN26936,C1282,PROD1619,13,55.44,10/15/23,SP079,Bank Transfer,SI14
TXN26937,C1137,PROD1675,10,92.15,12/30/23,SP033,Cash,SI08
TXN26938,C1097,PROD0594,4,453.45,10/23/23,SP049,Check,SI02
TXN26939,C1255,PROD2433,17,406.62,10/12/23,SP086,Check,SI05
TXN26940,C1017,PROD0458,17,336.59,11/14/23,SP003,Credit Card,SI15
TXN26941,C1089,PROD1691,9,169.43,12/2/23,SP006,Bank Transfer,SI03
TXN26942,C1248,PROD0204,10,364.39,9/6/23,SP053,Check,SI08
TXN26943,C1191,PROD0506,2,83.96,12/8/23,SP065,Check,SI14
TXN26944,C1161,PROD0030,13,28.66,10/23/23,SP087,Credit Card,SI13
TXN26945,C1236,PROD0123,6,394.58,9/20/23,SP075,Cash,SI12
TXN26946,C1240,PROD0594,3,414.79,9/15/23,SP034,Credit Card,SI09
TXN26947,C1183,PROD0110,1,238.28,12/20/23,SP094,Bank Transfer,SI17
TXN26948,C1182,PROD2251,12,448.09,9/26/23,SP095,Bank Transfer,SI10
TXN26949,C1074,PROD0806,7,451.11,12/8/23,SP041,Credit Card,SI07
TXN26950,C1068,PROD0617,13,401.66,9/23/23,SP011,Bank Transfer,SI05
TXN26951,C1007,PROD0323,16,380.93,9/19/23,SP059,Credit Card,SI07
TXN26952,C1142,PROD1676,11,119.96,11/5/23,SP024,Credit Card,SI10
TXN26953,C1217,PROD1838,8,65.83,11/12/23,SP047,Cash,SI18
TXN26954,C1077,PROD2678,1,266.18,11/14/23,SP094,Cash,SI07
TXN26955,C1184,PROD1217,6,455.95,9/3/23,SP053,Check,SI14
TXN26956,C1166,PROD1790,19,363.27,11/28/23,SP012,Bank Transfer,SI13
TXN26957,C1072,PROD0476,10,79.58,10/10/23,SP028,Cash,SI06
TXN26958,C1152,PROD1410,14,387.17,10/4/23,SP013,Check,SI05
TXN26959,C1176,PROD0715,18,297.3,10/16/23,SP060,Check,SI07
TXN26960,C1203,PROD1230,10,266,10/27/23,SP093,Check,SI18
TXN26961,C1017,PROD1161,8,440.33,9/20/23,SP036,Credit Card,SI04
TXN26962,C1135,PROD1397,6,473.26,12/19/23,SP050,Bank Transfer,SI04
TXN26963,C1098,PROD0423,1,440.03,10/18/23,SP021,Bank Transfer,SI08
TXN26964,C1264,PROD1645,5,411.11,10/22/23,SP008,Credit Card,SI02
TXN26965,C1253,PROD0884,12,107.3,11/30/23,SP016,Check,SI03
TXN26966,C1224,PROD1824,6,168.29,9/17/23,SP080,Bank Transfer,SI16
TXN26967,C1289,PROD2516,9,60.69,11/28/23,SP067,Credit Card,SI04
TXN26968,C1047,PROD1405,18,42.15,12/22/23,SP007,Cash,SI06
TXN26969,C1125,PROD2495,16,237.16,12/28/23,SP019,Check,SI07
TXN26970,C1054,PROD1091,13,320.09,11/14/23,SP001,Credit Card,SI12
TXN26971,C1205,PROD2292,20,354.74,11/5/23,SP090,Check,SI05
TXN26972,C1269,PROD2056,20,341.06,10/15/23,SP023,Credit Card,SI19
TXN26973,C1010,PROD1468,8,487.67,10/18/23,SP084,Cash,SI03
TXN26974,C1042,PROD2694,3,232.43,9/14/23,SP040,Credit Card,SI03
TXN26975,C1232,PROD0687,9,494.96,11/1/23,SP070,Bank Transfer,SI08
TXN26976,C1144,PROD0009,12,197.27,12/15/23,SP068,Check,SI20
TXN26977,C1066,PROD0521,9,10.13,10/8/23,SP006,Cash,SI01
TXN26978,C1151,PROD1389,17,401.03,9/3/23,SP097,Bank Transfer,SI04
TXN26979,C1105,PROD2724,7,378.19,10/18/23,SP087,Check,SI06
TXN26980,C1288,PROD0432,6,310.41,9/4/23,SP092,Cash,SI18
TXN26981,C1293,PROD0867,2,427.52,9/11/23,SP090,Cash,SI17
TXN26982,C1249,PROD0325,20,300.63,10/31/23,SP063,Cash,SI11
TXN26983,C1160,PROD1095,17,57.25,11/13/23,SP058,Cash,SI15
TXN26984,C1216,PROD2089,20,10.35,11/19/23,SP035,Credit Card,SI12
TXN26985,C1190,PROD0139,12,305.9,11/2/23,SP032,Check,SI10
TXN26986,C1062,PROD2431,11,15.45,12/13/23,SP050,Credit Card,SI06
TXN26987,C1161,PROD0359,10,184.5,12/17/23,SP027,Cash,SI12
TXN26988,C1085,PROD1879,20,44.32,9/20/23,SP011,Bank Transfer,SI09
TXN26989,C1201,PROD2914,18,300.53,11/4/23,SP097,Check,SI16
TXN26990,C1065,PROD2187,15,404.5,12/22/23,SP036,Check,SI08
TXN26991,C1031,PROD1872,7,483.86,11/1/23,SP036,Bank Transfer,SI16
TXN26992,C1127,PROD1590,9,407.51,12/9/23,SP037,Bank Transfer,SI13
TXN26993,C1048,PROD2555,2,14,10/2/23,SP001,Cash,SI09
TXN26994,C1167,PROD2979,5,270.53,12/20/23,SP023,Bank Transfer,SI07
TXN26995,C1046,PROD2159,15,164.97,11/11/23,SP026,Cash,SI18
TXN26996,C1140,PROD1259,16,123.55,12/31/23,SP050,Bank Transfer,SI18
TXN26997,C1026,PROD0321,3,14.34,9/30/23,SP057,Cash,SI10
TXN26998,C1124,PROD1583,10,357.41,11/18/23,SP019,Cash,SI13
TXN26999,C1057,PROD0015,9,36.18,9/23/23,SP005,Credit Card,SI10
TXN27000,C1170,PROD1052,4,396.55,11/2/23,SP084,Check,SI19
TXN27001,C1044,PROD2007,1,144.07,12/15/23,SP005,Bank Transfer,SI04
TXN27002,C1077,PROD0894,17,50.17,10/6/23,SP020,Bank Transfer,SI05
TXN27003,C1290,PROD2216,12,170.09,12/27/23,SP089,Check,SI15
TXN27004,C1218,PROD2895,9,83.72,12/13/23,SP036,Check,SI13
TXN27005,C1052,PROD0718,8,280.72,10/12/23,SP022,Cash,SI19
TXN27006,C1024,PROD0497,7,342.38,9/2/23,SP068,Bank Transfer,SI09
TXN27007,C1049,PROD2935,8,395.21,9/2/23,SP045,Check,SI14
TXN27008,C1238,PROD2601,15,373.17,12/24/23,SP064,Cash,SI18
TXN27009,C1140,PROD1181,11,190.26,10/3/23,SP033,Bank Transfer,SI15
TXN27010,C1040,PROD0818,4,203.9,9/14/23,SP041,Cash,SI12
TXN27011,C1174,PROD1787,5,443.14,10/28/23,SP099,Cash,SI06
TXN27012,C1121,PROD0645,1,167.34,11/5/23,SP023,Cash,SI14
TXN27013,C1184,PROD0874,2,81.02,12/12/23,SP084,Bank Transfer,SI08
TXN27014,C1057,PROD1275,11,387.91,11/15/23,SP018,Bank Transfer,SI09
TXN27015,C1118,PROD0175,13,276.17,12/19/23,SP046,Credit Card,SI05
TXN27016,C1143,PROD2078,4,96.08,11/15/23,SP070,Credit Card,SI15
TXN27017,C1171,PROD1954,9,498.73,12/22/23,SP052,Cash,SI10
TXN27018,C1161,PROD1399,18,399.7,10/24/23,SP029,Credit Card,SI06
TXN27019,C1183,PROD0286,11,496.6,9/13/23,SP088,Cash,SI13
TXN27020,C1010,PROD2407,15,322.23,9/15/23,SP047,Cash,SI12
TXN27021,C1119,PROD0207,7,65.15,10/23/23,SP058,Bank Transfer,SI07
TXN27022,C1158,PROD2479,2,152.37,12/17/23,SP055,Cash,SI16
TXN27023,C1020,PROD0785,13,80.34,12/12/23,SP057,Cash,SI05
TXN27024,C1160,PROD1584,15,287.05,10/3/23,SP052,Credit Card,SI18
TXN27025,C1035,PROD0361,1,433.86,11/1/23,SP043,Cash,SI08
TXN27026,C1293,PROD1980,16,43.34,9/4/23,SP051,Check,SI05
TXN27027,C1055,PROD1523,16,386.22,12/21/23,SP009,Cash,SI04
TXN27028,C1068,PROD2606,13,121.57,12/6/23,SP066,Credit Card,SI13
TXN27029,C1078,PROD2209,19,377.12,11/20/23,SP053,Cash,SI17
TXN27030,C1063,PROD1116,16,252.79,12/4/23,SP017,Credit Card,SI02
TXN27031,C1283,PROD2788,13,353.15,10/15/23,SP065,Credit Card,SI16
TXN27032,C1146,PROD1424,17,16.64,12/7/23,SP035,Check,SI20
TXN27033,C1287,PROD1335,2,85.72,11/13/23,SP078,Check,SI20
TXN27034,C1115,PROD1691,19,202.83,9/29/23,SP016,Credit Card,SI10
TXN27035,C1299,PROD2337,8,51.28,12/20/23,SP002,Cash,SI20
TXN27036,C1148,PROD1365,20,176.82,12/8/23,SP034,Credit Card,SI12
TXN27037,C1222,PROD0276,10,491,11/8/23,SP040,Credit Card,SI11
TXN27038,C1210,PROD0960,5,367.71,9/14/23,SP072,Credit Card,SI04
TXN27039,C1242,PROD1547,5,382,11/2/23,SP082,Bank Transfer,SI04
TXN27040,C1029,PROD1060,14,324.91,11/14/23,SP005,Cash,SI20
TXN27041,C1278,PROD2683,5,272.64,9/22/23,SP038,Credit Card,SI07
TXN27042,C1065,PROD2640,11,122.59,9/2/23,SP018,Bank Transfer,SI07
TXN27043,C1002,PROD0578,8,390.66,11/22/23,SP071,Cash,SI19
TXN27044,C1144,PROD1591,7,239.76,10/19/23,SP029,Bank Transfer,SI19
TXN27045,C1176,PROD0542,13,468.87,12/4/23,SP087,Bank Transfer,SI15
TXN27046,C1199,PROD1531,15,132.47,10/10/23,SP001,Check,SI11
TXN27047,C1215,PROD0282,4,259.83,12/7/23,SP063,Bank Transfer,SI20
TXN27048,C1085,PROD0084,15,238.34,10/2/23,SP070,Bank Transfer,SI14
TXN27049,C1025,PROD0868,7,18.59,12/1/23,SP091,Bank Transfer,SI09
TXN27050,C1021,PROD2584,9,56.29,9/20/23,SP035,Cash,SI04
TXN27051,C1158,PROD2188,12,113.51,9/12/23,SP061,Credit Card,SI19
TXN27052,C1246,PROD2944,18,169.46,11/30/23,SP065,Bank Transfer,SI04
TXN27053,C1011,PROD1847,20,96.04,11/3/23,SP044,Cash,SI10
TXN27054,C1205,PROD2514,7,432.6,12/4/23,SP012,Bank Transfer,SI20
TXN27055,C1055,PROD1965,10,193.93,10/25/23,SP010,Check,SI15
TXN27056,C1126,PROD0010,17,419.39,11/28/23,SP082,Credit Card,SI10
TXN27057,C1006,PROD1653,3,56.84,10/7/23,SP025,Bank Transfer,SI01
TXN27058,C1022,PROD0503,16,311.13,10/27/23,SP082,Cash,SI16
TXN27059,C1126,PROD2307,9,308.97,12/20/23,SP025,Bank Transfer,SI15
TXN27060,C1125,PROD0439,7,30.2,12/10/23,SP073,Cash,SI05
TXN27061,C1177,PROD1919,16,484.3,11/13/23,SP010,Check,SI12
TXN27062,C1148,PROD2126,14,343.2,10/5/23,SP006,Credit Card,SI17
TXN27063,C1053,PROD0236,16,223.12,9/1/23,SP080,Check,SI17
TXN27064,C1204,PROD0138,7,181.32,9/18/23,SP051,Bank Transfer,SI05
TXN27065,C1022,PROD2389,13,481.9,10/27/23,SP031,Bank Transfer,SI09
TXN27066,C1260,PROD2666,17,432.13,9/21/23,SP078,Bank Transfer,SI16
TXN27067,C1196,PROD2769,15,123.02,12/8/23,SP050,Credit Card,SI07
TXN27068,C1166,PROD1547,19,219,11/18/23,SP020,Credit Card,SI18
TXN27069,C1173,PROD2078,3,21.89,12/8/23,SP090,Credit Card,SI04
TXN27070,C1036,PROD0196,2,119.37,11/7/23,SP024,Cash,SI18
TXN27071,C1210,PROD1032,1,179.03,11/6/23,SP067,Check,SI07
TXN27072,C1196,PROD1221,7,243.74,10/2/23,SP019,Bank Transfer,SI19
TXN27073,C1096,PROD0908,19,226.34,11/20/23,SP071,Check,SI20
TXN27074,C1069,PROD0009,3,81.66,9/29/23,SP002,Bank Transfer,SI12
TXN27075,C1252,PROD2960,2,243.03,12/11/23,SP011,Credit Card,SI17
TXN27076,C1163,PROD0627,6,150.25,12/12/23,SP021,Check,SI18
TXN27077,C1196,PROD1742,17,22.19,9/23/23,SP013,Cash,SI09
TXN27078,C1250,PROD0017,19,424.81,10/7/23,SP095,Cash,SI05
TXN27079,C1263,PROD2681,12,294.83,11/19/23,SP079,Bank Transfer,SI09
TXN27080,C1284,PROD2139,1,275.88,10/14/23,SP051,Bank Transfer,SI08
TXN27081,C1174,PROD0643,7,320.01,11/19/23,SP015,Check,SI02
TXN27082,C1179,PROD0878,6,44.68,9/6/23,SP083,Credit Card,SI15
TXN27083,C1228,PROD0376,10,466.63,12/23/23,SP045,Bank Transfer,SI15
TXN27084,C1125,PROD1634,16,57.04,10/20/23,SP087,Cash,SI18
TXN27085,C1023,PROD1876,2,405.83,11/7/23,SP032,Check,SI16
TXN27086,C1120,PROD2205,14,168.22,10/28/23,SP079,Check,SI04
TXN27087,C1223,PROD2330,14,362.07,9/18/23,SP061,Bank Transfer,SI18
TXN27088,C1206,PROD2800,12,377.62,9/13/23,SP002,Check,SI15
TXN27089,C1081,PROD2356,7,334.54,10/28/23,SP048,Check,SI04
TXN27090,C1068,PROD1354,16,161.61,12/10/23,SP072,Cash,SI03
TXN27091,C1020,PROD1282,16,402.32,12/2/23,SP061,Credit Card,SI09
TXN27092,C1088,PROD2078,16,402.98,11/2/23,SP016,Credit Card,SI13
TXN27093,C1097,PROD0765,18,103.34,10/9/23,SP026,Bank Transfer,SI06
TXN27094,C1017,PROD2435,3,52.14,12/11/23,SP012,Credit Card,SI20
TXN27095,C1284,PROD0555,9,31.19,12/27/23,SP017,Credit Card,SI10
TXN27096,C1152,PROD2777,12,46.86,9/26/23,SP031,Credit Card,SI06
TXN27097,C1248,PROD2886,18,456.39,11/17/23,SP013,Check,SI07
