Product ID,Product Name,Product Category,Supplier ID,Orig_Price,Date Added
PROD1265,TV,Home Decor,SUP4397,876.14,7/2/20
PROD1266,Blender,Electronic,SUP3838,476.59,11/19/21
PROD1267,Lamp,Home Decor,SUP0517,192.73,2/9/23
PROD1268,Shirt,Kitchenware,SUP2990,533.65,3/26/20
PROD1269,Smartphone,Kitchenware,SUP3635,104.2,5/6/20
PROD1270,Lamp,Appliances,SUP1042,883.58,6/6/22
PROD1271,Coffee Maker,Furniture,SUP1943,803.52,5/20/22
PROD1272,Sofa,Appliances,SUP1467,425.93,2/25/23
PROD1273,Camera,Kitchenware,SUP3259,569.31,7/5/23
PROD1274,Blender,Footwear,SUP2643,481.47,12/6/21
PROD1275,Camera,Electronics,SUP0408,92.1,5/15/21
PROD1276,Microwave,Clothing,SUP4492,349.83,7/3/21
PROD1277,TV,Kitchenware,SUP4218,884.54,3/2/22
PROD1278,Cookware,Electronics,SUP3656,514.78,10/27/20
PROD1279,Watch,Clothing,SUP0744,623.49,4/3/23
PROD1280,Shirt,Clothing,SUP3209,61.92,12/15/21
PROD1281,Jacket,Kitchenware,SUP0623,81.54,7/13/23
PROD1282,Watch,Accessories,SUP1522,722.78,4/23/20
PROD1283,Table,Kitchenware,SUP0270,572.28,7/9/23
PROD1284,Laptop Bag,Electronics,SUP2509,726.33,9/6/20
PROD1285,Fridge,Footwear,SUP1961,378.18,3/31/22
PROD1286,Sofa,Footwear,SUP0745,51.57,11/15/21
PROD1287,Blender,Kitchenware,SUP4282,184.5,2/14/21
PROD1288,Jeans,Accessories,SUP3478,548.26,8/4/23
PROD1289,Blender,Furniture,SUP2148,490.74,1/16/22
PROD1290,Wardrobe,Home Decor,SUP0024,688.55,3/13/23
PROD1291,TV,Electronics,SUP2058,503.52,11/30/20
PROD1292,Smartphone,Footwear,SUP0540,434.35,5/2/21
PROD1293,Table,Home Decor,SUP2610,807.68,11/13/22
PROD1294,Wardrobe,Furniture,SUP1660,792.47,4/15/23
PROD1295,Bed,Appliances,SUP0789,662.42,6/16/20
PROD1296,Laptop Bag,Home Decor,SUP4700,931.95,7/2/20
PROD1297,Toaster,Electronics,SUP4994,370.89,5/19/23
PROD1298,Blender,Clothing,SUP2497,925.14,3/20/20
PROD1299,Jacket,Accessories,SUP0776,540.31,12/10/22
PROD1300,Air Conditioner,Kitchenware,SUP4874,295.7,1/15/23
PROD1301,T-shirt,Home Decor,SUP1539,526.85,9/8/21
PROD1302,Oven,Clothing,SUP2222,62,9/7/20
PROD1303,Toaster,Clothing,SUP0118,480.45,11/26/22
PROD1304,Laptop Bag,Furniture,SUP0865,851.61,10/9/21
PROD1305,Watch,Appliances,SUP2672,958.91,4/16/23
PROD1306,Laptop Bag,Accessories,SUP3857,535.82,5/3/20
PROD1307,Vacuum Cleaner,Furniture,SUP1374,164.84,9/10/22
PROD1308,Air Conditioner,Electronics,SUP2907,862.68,9/6/21
PROD1309,Washing Machine,Furniture,SUP4817,351.51,8/5/21
PROD1310,Shoes,Clothing,SUP1090,197.74,9/22/21
PROD1311,Bookshelf,Home Decor,SUP0090,699.39,4/1/21
PROD1312,Camera,Appliances,SUP0450,562.78,1/27/21
PROD1313,Sofa,Electronics,SUP0367,588.97,1/23/21
PROD1314,Jeans,Clothing,SUP3126,656.33,4/25/23
PROD1315,Lamp,Furniture,SUP2223,78.06,7/2/23
PROD1316,Jacket,Appliances,SUP2947,337.75,5/7/20
PROD1317,Jeans,Clothing,SUP4865,304.46,11/28/22
PROD1318,Jeans,Footwear,SUP3185,671.5,5/2/23
PROD1319,Watch,Electronics,SUP3714,888.78,6/26/23
PROD1320,Sofa,Clothing,SUP2987,593.65,2/18/20
PROD1321,Microwave,Accessories,SUP4104,951.09,9/6/22
PROD1322,Blender,Furniture,SUP0336,308.69,4/11/20
PROD1323,Camera,Footwear,SUP2135,188.13,3/4/22
PROD1324,Bed,Appliances,SUP4380,295.84,6/28/23
PROD1325,Shoes,Clothing,SUP3114,518.6,9/24/21
PROD1326,Air Conditioner,Appliances,SUP3878,221.85,10/2/21
PROD1327,Bed,Appliances,SUP3882,972.68,5/7/22
PROD1328,Shoes,Home Decor,SUP0375,730.31,12/17/20
PROD1329,Bookshelf,Kitchenware,SUP1140,901.47,6/30/22
PROD1330,Jeans,Kitchenware,SUP0259,455.01,8/5/20
PROD1331,Sofa,Accessories,SUP3465,788.11,7/22/20
PROD1332,Speaker,Clothing,SUP3007,228.68,1/3/21
PROD1333,Speaker,Home Decor,SUP0898,296.63,8/27/20
PROD1334,Camera,Electronics,SUP2287,753.78,6/3/20
PROD1335,Smartwatch,Accessories,SUP4360,373.99,10/15/22
PROD1336,Speaker,Kitchenware,SUP3170,682.1,3/28/21
PROD1337,Laptop Bag,Home Decor,SUP0235,27.63,6/29/23
PROD1338,Laptop,Kitchenware,SUP4583,269.99,8/29/23
PROD1339,Laptop,Appliances,SUP1438,546.38,1/31/21
PROD1340,T-shirt,Accessories,SUP0560,897.18,10/3/20
PROD1341,Jeans,Home Decor,SUP1239,908.45,2/17/21
PROD1342,Wardrobe,Accessories,SUP4713,279.38,8/8/21
PROD1343,Speaker,Appliances,SUP4370,663.17,10/12/20
PROD1344,Oven,Home Decor,SUP4556,924.39,6/1/23
PROD1345,Bed,Furniture,SUP2173,799.97,6/9/23
PROD1346,Vacuum Cleaner,Furniture,SUP3423,575.94,10/13/21
PROD1347,Table,Electronics,SUP3606,763.7,5/4/22
PROD1348,Speaker,Appliances,SUP1073,103.87,7/30/23
PROD1349,Watch,Clothing,SUP4624,637.74,2/26/23
PROD1350,Toaster,Furniture,SUP1101,714.12,4/17/21
PROD1351,Bookshelf,Accessories,SUP0588,927.61,2/26/23
PROD1352,Oven,Clothing,SUP4441,889.39,7/15/20
PROD1353,Toaster,Home Decor,SUP3212,236.22,9/2/20
PROD1354,Air Conditioner,Clothing,SUP4840,150.87,6/8/20
PROD1355,Lamp,Home Decor,SUP4426,701.8,3/20/22
PROD1356,Coffee Maker,Home Decor,SUP4639,566.18,12/18/21
PROD1357,TV,Home Decor,SUP1152,155.62,9/4/22
PROD1358,Laptop,Home Decor,SUP2945,262.44,5/16/22
PROD1359,TV,Accessories,SUP1943,877.47,5/22/22
PROD1360,Smartphone,Kitchenware,SUP4540,880.38,6/13/20
PROD1361,TV,Electronics,SUP4497,-699.34,4/23/20
PROD1362,Shoes,Clothing,SUP2498,392.42,3/28/22
PROD1363,Cookware,Appliances,SUP4401,195.38,5/14/20
PROD1364,Smartwatch,Furniture,SUP0508,551,5/28/20
PROD1365,Camera,Kitchenware,SUP3495,356.97,4/11/21
PROD1366,Coffee Maker,Furniture,SUP3342,988.26,2/15/20
PROD1367,Speaker,Furniture,SUP3007,35.92,7/19/21
PROD1368,Coffee Maker,Clothing,SUP0204,387.14,9/30/22
PROD1369,Cookware,Clothing,SUP0808,472.83,6/20/20
PROD1370,Fridge,Kitchenware,SUP2737,564.39,11/21/20
PROD1371,Vacuum Cleaner,Clothing,SUP2268,435.87,2/28/23
PROD1372,Blender,Home Decor,SUP3597,918.07,11/20/21
PROD1373,Microwave,Accessories,SUP0727,329.26,12/29/21
PROD1374,Blender,Clothing,SUP3245,333.14,7/9/22
PROD1375,Watch,Appliances,SUP1757,405.34,1/11/20
PROD1376,Smartwatch,Accessories,SUP3662,479.22,11/27/20
PROD1377,Wardrobe,Electronic,SUP1148,312.23,5/30/20
PROD1378,Shoes,Clothing,SUP2837,734.53,5/28/22
PROD1379,Laptop,Electronics,SUP2240,887.42,1/20/23
PROD1380,Blender,Appliances,SUP1247,257.08,3/4/20
PROD1381,Jacket,Accessories,SUP3019,249.12,12/20/22
PROD1382,Shoes,Appliances,SUP3328,511.4,11/24/20
PROD1383,Smartphone,Kitchenware,SUP4482,535.43,12/5/22
PROD1384,Smartwatch,Furniture,SUP3576,854.28,12/21/21
PROD1385,Bookshelf,Electronics,SUP2995,958.14,9/19/22
PROD1386,Smartphone,Furniture,SUP4282,809.83,8/10/22
PROD1387,Oven,Kitchenware,SUP2071,171.28,8/15/21
PROD1388,Blender,Accessories,SUP4166,844.13,3/31/22
PROD1389,Bed,Home Decor,SUP3348,399.68,3/25/22
PROD1390,Laptop Bag,Clothing,SUP2998,196.69,10/12/20
PROD1391,Coffee Maker,Footwear,SUP2255,452.07,8/31/21
PROD1392,Speaker,Furniture,SUP1309,287.52,7/7/22
PROD1393,Speaker,Footwear,SUP0028,532.58,5/13/23
PROD1394,Headphones,Kitchenware,SUP4493,631.73,7/16/23
PROD1395,Smartphone,Accessories,SUP2013,810.32,9/26/22
PROD1396,Smartphone,Footwear,SUP0381,378.13,9/1/20
PROD1397,Bookshelf,Accessories,SUP2171,470.24,9/8/21
PROD1398,Camera,Kitchenware,SUP4994,325.14,3/1/21
PROD1399,Bookshelf,Furniture,SUP1710,372.9,12/8/20
PROD1400,Laptop Bag,Electronics,SUP0052,849.09,8/20/20
PROD1401,Shirt,Footwear,SUP1827,762.14,8/11/21
PROD1402,Vacuum Cleaner,Home Decor,SUP2049,674.04,12/1/21
PROD1403,Toaster,Home Decor,SUP4116,832.42,7/2/23
PROD1404,Table,Accessories,SUP3015,422.51,10/16/20
PROD1405,Jeans,Clothing,SUP3269,504.81,4/5/21
PROD1406,Table,Furniture,SUP3727,721.23,7/1/20
PROD1407,Fridge,Footwear,SUP4591,532.21,6/9/22
PROD1408,Laptop,Footwear,SUP0046,925.13,10/27/20
PROD1409,Toaster,Appliances,SUP0359,138.64,9/9/21
PROD1410,Oven,Kitchenware,SUP3505,533.81,5/29/20
PROD1411,Wardrobe,Electronics,SUP2984,298.47,12/19/22
PROD1412,Blender,Footwear,SUP1590,954.3,10/4/21
PROD1413,T-shirt,Appliances,SUP1997,607.25,4/24/22
PROD1414,Air Conditioner,Clothing,SUP4217,12.41,5/8/23
PROD1415,Fridge,Electronics,SUP1068,114.25,3/1/21
PROD1416,TV,Electronics,SUP1890,408.79,3/16/22
PROD1417,Speaker,Clothing,SUP2623,980.15,4/30/23
PROD1418,Headphones,Home Decor,SUP0395,62.53,8/29/20
PROD1419,Watch,Appliances,SUP0139,17.44,5/28/21
PROD1420,Watch,Footwear,SUP1522,839.59,3/5/21
PROD1421,Toaster,Electronics,SUP1838,380.82,8/15/23
PROD1422,Speaker,Footwear,SUP4241,265.98,1/15/20
PROD1423,Microwave,Furniture,SUP4539,56.23,1/18/20
PROD1424,Sofa,Footwear,SUP1774,132.16,1/15/22
PROD1425,TV,Appliances,SUP0851,878.38,4/25/20
PROD1426,T-shirt,Clothing,SUP2300,910.63,3/17/23
PROD1427,Shoes,Kitchenware,SUP3655,811.12,11/14/20
PROD1428,Camera,Appliances,SUP2354,908.06,9/13/22
PROD1429,Shirt,Accessories,SUP3497,330.84,7/26/23
PROD1430,Lamp,Furniture,SUP3761,817.38,6/25/20
PROD1431,Watch,Home Decor,SUP2259,684.4,7/9/21
PROD1432,T-shirt,Footwear,SUP0316,45.72,8/3/21
PROD1433,Shirt,Clothing,SUP1528,177.2,2/20/22
PROD1434,Jeans,Kitchenware,SUP0800,384.31,6/21/22
PROD1435,Shirt,Home Decor,SUP1401,336.01,3/14/22
PROD1436,Speaker,Appliances,SUP2845,304.07,5/4/21
PROD1437,Microwave,Kitchenware,SUP1982,451.73,5/26/20
PROD1438,Shirt,Kitchenware,SUP3101,487.7,5/3/21
PROD1439,Vacuum Cleaner,Footwear,SUP1320,815.43,5/30/20
PROD1440,Smartphone,Appliances,SUP2308,350.51,4/6/23
PROD1441,Wardrobe,Appliances,SUP2629,743.43,3/22/21
PROD1442,Laptop Bag,Furniture,SUP2778,370.68,5/20/21
PROD1443,Headphones,Furniture,SUP0480,6.04,12/14/20
PROD1444,Vacuum Cleaner,Footwear,SUP4109,316.75,12/10/20
PROD1445,Smartphone,Accessories,SUP0182,545.74,2/2/23
PROD1446,Table,Kitchenware,SUP4870,323.74,3/6/21
PROD1447,Sofa,Home Decor,SUP4954,777.28,8/10/20
PROD1448,Shirt,Accessories,SUP4821,102.48,5/26/23
PROD1449,Sofa,Accessories,SUP2537,665.77,3/29/20
PROD1450,Watch,Home Decor,SUP1185,767.08,12/31/20
PROD1451,Fridge,Home Decor,SUP2323,85.59,8/27/22
PROD1452,Vacuum Cleaner,Footwear,SUP2247,116.41,1/7/23
PROD1453,Headphones,Accessories,SUP2526,220.06,11/11/21
PROD1454,Washing Machine,Home Decor,SUP0169,352.13,6/21/20
PROD1455,Vacuum Cleaner,Footwear,SUP4005,208.49,6/24/22
PROD1456,Headphones,Furniture,SUP3098,826.48,4/16/20
PROD1457,Lamp,Appliances,SUP3897,107.58,7/25/20
PROD1458,Cookware,Kitchenware,SUP1969,34.74,3/22/22
PROD1459,Lamp,Appliances,SUP2431,978.17,5/9/20
PROD1460,Sofa,Home Decor,SUP0222,68.96,7/11/20
PROD1461,TV,Clothing,SUP4901,350.36,4/17/22
PROD1462,Oven,Electronic,SUP2689,298.66,5/6/21
PROD1463,TV,Appliances,SUP1022,831.3,7/20/21
PROD1464,Camera,Electronics,SUP1128,722.45,5/6/20
PROD1465,Watch,Appliances,SUP1795,140.11,3/26/21
PROD1466,Lamp,Furniture,SUP4583,674.06,4/10/20
PROD1467,Smartphone,Clothing,SUP4186,803.09,1/26/23
PROD1468,Jacket,Footwear,SUP1951,975.53,3/24/23
PROD1469,Sofa,Electronics,SUP0977,176.26,5/8/20
PROD1470,Headphones,Accessories,SUP0041,898.92,1/26/23
PROD1471,Sofa,Appliances,SUP2464,993.6,1/27/20
PROD1472,Oven,Furniture,SUP3980,738.97,2/26/21
PROD1473,Jeans,Home Decor,SUP2266,426.08,3/7/21
PROD1474,T-shirt,Kitchenware,SUP1420,788.19,5/6/21
PROD1475,Laptop,Electronics,SUP2915,257.5,5/14/22
PROD1476,Washing Machine,Home Decor,SUP2583,130.95,10/10/21
PROD1477,Camera,Footwear,SUP2220,779.07,2/4/21
PROD1478,Microwave,Appliances,SUP4888,69.99,4/5/23
PROD1479,Lamp,Electronics,SUP0517,-333340.01,3/10/22
PROD1480,Smartwatch,Clothing,SUP3433,406.92,12/17/21
PROD1481,Smartphone,Accessories,SUP0703,157.29,4/9/20
PROD1482,Sofa,Footwear,SUP3425,741.91,9/18/21
PROD1483,Coffee Maker,Electronics,SUP1117,678.32,5/9/21
PROD1484,Headphones,Footwear,SUP4274,567.8,2/22/23
PROD1485,Jacket,Appliances,SUP4050,741.55,11/9/21
PROD1486,Microwave,Footwear,SUP4829,807.9,3/8/20
PROD1487,Laptop,Kitchenware,SUP4809,21.2,10/21/21
PROD1488,Lamp,Footwear,SUP2833,684.89,6/5/20
PROD1489,Lamp,Footwear,SUP4216,142.69,12/2/22
PROD1490,Watch,Furniture,SUP2058,531.22,6/22/22
PROD1491,Toaster,Accessories,SUP4565,883.24,3/11/20
PROD1492,Lamp,Appliances,SUP4248,687.05,8/10/23
PROD1493,Jacket,Clothing,SUP3831,270.08,12/23/20
PROD1494,Watch,Electronics,SUP3890,279.42,8/24/23
PROD1495,Microwave,Appliances,SUP0364,988.54,1/27/22
PROD1496,Shirt,Clothing,SUP0434,90.46,2/19/22
PROD1497,Washing Machine,Appliances,SUP0949,732.24,8/21/23
PROD1498,TV,Appliances,SUP4354,107.79,1/21/20
PROD1499,Washing Machine,Home Decor,SUP0429,471.87,3/10/23
PROD1500,Coffee Maker,Footwear,SUP1436,946.28,12/21/20
PROD1501,Fridge,Furniture,SUP2287,608.37,7/2/23
PROD1502,Sofa,Kitchenware,SUP3674,25.92,5/9/21
PROD1503,Toaster,Appliances,SUP1904,305.58,12/7/21
PROD1504,Smartwatch,Clothing,SUP3161,119.81,9/13/22
PROD1505,Jacket,Appliances,SUP3128,760.83,5/6/23
PROD1506,Microwave,Kitchenware,SUP0896,96.77,4/30/23
PROD1507,T-shirt,Appliances,SUP1335,691.39,7/20/20
PROD1508,Toaster,Clothing,SUP4817,709.76,2/14/22
PROD1509,Air Conditioner,Home Decor,SUP1982,710.29,3/3/20
PROD1510,Sofa,Electronics,SUP2729,920.78,8/24/21
PROD1511,Bookshelf,Furniture,SUP4971,790.59,9/4/20
PROD1512,Fridge,Kitchenware,SUP2886,25.6,5/8/20
PROD1513,Fridge,Accessories,SUP4014,279.69,4/19/23
PROD1514,Fridge,Clothing,SUP0704,971.41,7/9/23
PROD1515,Jeans,Furniture,SUP4792,885.4,3/15/22
PROD1516,Shirt,Footwear,SUP1274,32.24,8/28/20
PROD1517,Jeans,Clothing,SUP2672,537.85,1/17/20
PROD1518,TV,Furniture,SUP0928,387.22,8/16/23
PROD1519,Shirt,Furniture,SUP0321,862.1,3/25/20
PROD1520,Smartphone,Accessories,SUP3659,923.44,3/15/22
PROD1521,Wardrobe,Footwear,SUP2354,904.6,12/27/20
PROD1522,TV,Home Decor,SUP1541,987.93,4/23/22
PROD1523,Shirt,Footwear,SUP3152,250.24,4/15/21
PROD1524,Coffee Maker,Footwear,SUP0984,655.86,2/16/22
PROD1525,Oven,Accessories,SUP4212,277.84,4/7/21
PROD1526,Coffee Maker,Footwear,SUP3852,432.01,3/12/20
PROD1527,Sofa,Furniture,SUP0963,84.17,7/15/23
PROD1528,Laptop,Accessories,SUP4507,238.12,9/1/21
PROD1529,Lamp,Furniture,SUP2420,378.85,5/11/20
PROD1530,Blender,Accessories,SUP1986,300.98,5/18/21
PROD1531,Toaster,Kitchenware,SUP3166,528.95,7/5/22
PROD1532,Bed,Accessories,SUP3630,167.97,9/29/22
PROD1533,Camera,Kitchenware,SUP0074,454.52,9/11/21
PROD1534,Wardrobe,Home Decor,SUP4209,66.34,3/25/23
PROD1535,Lamp,Accessories,SUP0553,826.64,2/26/23
PROD1536,Camera,Appliances,SUP3385,460.09,8/28/20
PROD1537,Jacket,Accessories,SUP2926,691.11,8/22/20
PROD1538,Vacuum Cleaner,Home Decor,SUP4905,817.39,1/5/20
PROD1539,Lamp,Clothing,SUP0198,966.31,9/24/22
PROD1540,Watch,Appliances,SUP3084,427.53,4/16/20
PROD1541,Bookshelf,Appliances,SUP0650,280.95,2/11/20
PROD1542,Table,Electronic,SUP2292,862.96,1/27/22
PROD1543,Shirt,Appliances,SUP0167,608.33,11/3/20
PROD1544,Laptop Bag,Clothing,SUP1620,414.19,2/13/21
PROD1545,Cookware,Furniture,SUP1644,539.3,5/5/20
PROD1546,Coffee Maker,Electronics,SUP4684,525.09,5/1/23
PROD1547,Blender,Kitchenware,SUP4084,919.67,7/29/22
PROD1548,Speaker,Home Decor,SUP2939,122.28,10/3/20
PROD1549,Coffee Maker,Kitchenware,SUP3031,850.37,7/18/23
PROD1550,Laptop Bag,Kitchenware,SUP4369,932.82,2/22/20
PROD1551,Washing Machine,Kitchenware,SUP0514,953.84,6/9/20
PROD1552,Shoes,Kitchenware,SUP1734,196.79,1/20/20
PROD1553,Lamp,Electronics,SUP4705,748.39,11/25/20
PROD1554,Camera,Clothing,SUP1982,907.07,3/22/22
PROD1555,Headphones,Accessories,SUP0300,259.87,2/4/23
PROD1556,T-shirt,Kitchenware,SUP2576,148.17,4/16/20
PROD1557,T-shirt,Appliances,SUP3944,744.21,6/14/22
PROD1558,Blender,Electronics,SUP1039,510.44,1/17/23
PROD1559,Speaker,Footwear,SUP4007,647.87,10/14/22
PROD1560,Vacuum Cleaner,Furniture,SUP3342,550.23,7/17/20
PROD1561,Air Conditioner,Accessories,SUP2032,566.94,10/4/22
PROD1562,Watch,Accessories,SUP1983,762.06,10/19/20
PROD1563,Table,Kitchenware,SUP3570,29.94,7/30/20
PROD1564,Vacuum Cleaner,Electronics,SUP0671,36.44,5/29/21
PROD1565,Washing Machine,Clothing,SUP1863,246,4/8/21
PROD1566,Air Conditioner,Footwear,SUP4885,966.74,3/5/22
PROD1567,Air Conditioner,Appliances,SUP4799,926.84,7/10/23
PROD1568,Camera,Appliances,SUP2886,390.15,8/8/21
PROD1569,Smartphone,Furniture,SUP1778,975.44,5/23/20
PROD1570,Cookware,Footwear,SUP0876,220.71,10/14/21
PROD1571,T-shirt,Appliances,SUP1220,848.88,5/31/22
PROD1572,Washing Machine,Home Decor,SUP0469,558.63,4/25/22
PROD1573,Washing Machine,Kitchenware,SUP2926,637.5,1/5/20
PROD1574,Bookshelf,Accessories,SUP4652,558.3,7/26/22
PROD1575,Smartphone,Appliances,SUP0499,419.88,3/30/20
PROD1576,Speaker,Furniture,SUP4541,950.49,12/30/21
PROD1577,Lamp,Home Decor,SUP2807,786.27,10/28/22
PROD1578,Smartwatch,Kitchenware,SUP3036,821.23,4/7/22
PROD1579,Watch,Home Decor,SUP1043,588.97,2/13/22
PROD1580,Bed,Home Decor,SUP1233,149.54,1/2/21
PROD1581,Blender,Footwear,SUP0317,775.45,1/1/22
PROD1582,TV,Accessories,SUP1005,50.1,4/28/20
PROD1583,Oven,Clothing,SUP2645,315.63,3/20/23
PROD1584,Lamp,Clothing,SUP2398,770.08,1/17/21
PROD1585,Coffee Maker,Appliances,SUP4950,819.79,6/21/23
PROD1586,Jacket,Kitchenware,SUP2277,266.95,5/11/21
PROD1587,Jeans,Home Decor,SUP0062,916.53,8/17/21
PROD1588,Shoes,Clothing,SUP1311,884.28,5/4/21
PROD1589,Blender,Clothing,SUP2919,673.41,11/28/21
PROD1590,Bed,Kitchenware,SUP2567,903.49,3/6/21
PROD1591,Laptop,Home Decor,SUP3889,232.43,2/14/20
PROD1592,Sofa,Home Decor,SUP1763,191.01,7/19/20
PROD1593,Wardrobe,Furniture,SUP1959,481.43,8/20/20
PROD1594,Bookshelf,Accessories,SUP2735,895.14,5/3/20
PROD1595,Smartphone,Kitchenware,SUP3464,905.16,1/5/21
PROD1596,Shirt,Clothing,SUP0834,602.9,9/25/21
PROD1597,Wardrobe,Footwear,SUP4477,753.9,3/12/22
PROD1598,TV,Kitchenware,SUP3765,910,2/8/23
PROD1599,Oven,Electronics,SUP2057,541.14,8/2/22
PROD1600,Shoes,Appliances,SUP4163,567.06,7/26/23
PROD1601,Camera,Home Decor,SUP2425,851.12,6/6/20
PROD1602,Fridge,Footwear,SUP3454,695.18,10/21/22
PROD1603,TV,Home Decor,SUP4551,389.41,7/11/23
PROD1604,Speaker,Clothing,SUP2874,962.09,2/19/20
PROD1605,Jeans,Footwear,SUP3652,22.96,9/26/21
PROD1606,Table,Footwear,SUP1514,939.93,5/29/20
PROD1607,Lamp,Accessories,SUP4105,350.89,8/31/21
PROD1608,Microwave,Clothing,SUP3732,897.87,12/26/21
PROD1609,Camera,Accessories,SUP0759,573.36,2/18/22
PROD1610,Fridge,Electronics,SUP3791,873.16,1/9/20
PROD1611,Watch,Appliances,SUP2791,3.45,11/20/21
PROD1612,Headphones,Kitchenware,SUP0096,538.96,12/10/21
PROD1613,Fridge,Clothing,SUP3713,408.82,5/18/20
PROD1614,Toaster,Electronics,SUP3822,957.36,10/9/22
PROD1615,T-shirt,Footwear,SUP1625,844.48,5/4/20
PROD1616,Shirt,Footwear,SUP4720,833.63,9/13/20
PROD1617,Speaker,Electronics,SUP1298,166.52,8/21/21
PROD1618,Fridge,Footwear,SUP3419,738.73,8/5/23
PROD1619,Wardrobe,Appliances,SUP0171,676.22,7/11/21
PROD1620,Washing Machine,Furniture,SUP3529,656.53,10/15/22
PROD1621,Coffee Maker,Furniture,SUP2272,966.91,6/16/20
PROD1622,Air Conditioner,Accessories,SUP4814,991.52,2/28/21
PROD1623,Shoes,Clothing,SUP1433,241.84,8/21/21
PROD1624,Bookshelf,Footwear,SUP3549,842.45,8/20/20
PROD1625,Shirt,Home Decor,SUP1178,45.64,11/29/21
PROD1626,Oven,Electronics,SUP4701,411.12,3/27/21
PROD1627,Jacket,Accessories,SUP1106,253.99,2/4/20
PROD1628,Laptop,Footwear,SUP3580,844.52,10/10/21
PROD1629,Smartwatch,Accessories,SUP0572,138.47,2/24/21
PROD1630,Shirt,Furniture,SUP3177,789.24,1/4/23
PROD1631,Watch,Appliances,SUP1747,448.01,10/23/20
PROD1632,Oven,Home Decor,SUP2886,485.67,3/23/23
PROD1633,Jacket,Home Decor,SUP2690,890.67,2/10/22
PROD1634,Camera,Appliances,SUP1611,660.46,12/13/21
PROD1635,Washing Machine,Kitchenware,SUP4559,587.63,3/2/20
PROD1636,Blender,Appliances,SUP1177,228.92,5/30/22
PROD1637,Shoes,Appliances,SUP4480,773.12,6/11/23
PROD1638,Air Conditioner,Kitchenware,SUP3328,664.38,9/30/21
PROD1639,TV,Furniture,SUP0634,309.26,7/17/22
PROD1640,Smartwatch,Kitchenware,SUP1926,774.66,1/8/22
PROD1641,TV,Home Decor,SUP1620,228.5,3/18/20
PROD1642,Air Conditioner,Electronics,SUP1269,9.1,4/13/22
PROD1643,Camera,Home Decor,SUP1493,142.09,8/22/20
PROD1644,Oven,Footwear,SUP0531,715.07,10/31/20
PROD1645,Wardrobe,Electronics,SUP1328,131.62,1/27/21
PROD1646,Headphones,Kitchenware,SUP4167,878.13,3/1/20
PROD1647,Wardrobe,Home Decor,SUP3205,495.47,12/1/22
PROD1648,T-shirt,Clothing,SUP4483,476.01,1/5/20
PROD1649,Table,Kitchenware,SUP0624,374.28,11/5/22
PROD1650,Cookware,Appliances,SUP0611,567,8/6/23
PROD1651,Camera,Home Decor,SUP1884,232.76,2/6/22
PROD1652,Jacket,Clothing,SUP1318,421.49,11/27/20
PROD1653,Fridge,Electronics,SUP1282,497.12,8/26/21
PROD1654,Microwave,Furniture,SUP2491,329.23,4/2/23
PROD1655,Wardrobe,Appliances,SUP3005,238.86,5/5/22
PROD1656,Jacket,Footwear,SUP1038,539.74,3/12/23
PROD1657,Fridge,Home Decor,SUP0110,616.21,10/13/22
PROD1658,Speaker,Furniture,SUP1697,246.71,6/23/21
PROD1659,Coffee Maker,Appliances,SUP2139,885.58,11/2/22
PROD1660,Watch,Clothing,SUP4828,76.08,6/15/22
PROD1661,Blender,Kitchenware,SUP0579,202.91,6/20/21
PROD1662,Toaster,Home Decor,SUP0319,955.21,1/12/23
PROD1663,Laptop Bag,Appliances,SUP3210,53.71,1/18/20
PROD1664,Jacket,Appliances,SUP2807,425.78,11/28/20
PROD1665,Oven,Home Decor,SUP0258,359.26,3/14/23
PROD1666,T-shirt,Kitchenware,SUP3661,260.96,2/10/23
PROD1667,Laptop Bag,Electronics,SUP3728,328.34,4/24/20
PROD1668,Bookshelf,Footwear,SUP1741,918.68,1/19/22
PROD1669,Smartwatch,Footwear,SUP1542,98.72,1/19/22
PROD1670,T-shirt,Clothing,SUP0304,841.4,7/12/22
PROD1671,Cookware,Appliances,SUP4371,972.54,1/28/21
PROD1672,Table,Clothing,SUP4294,502.49,8/2/21
PROD1673,Watch,Home Decor,SUP4098,55.47,8/25/22
PROD1674,Vacuum Cleaner,Kitchenware,SUP4182,203.14,3/3/23
PROD1675,Fridge,Home Decor,SUP4735,705.97,6/1/22
PROD1676,Headphones,Electronics,SUP0665,242.21,3/19/20
PROD1677,Laptop Bag,Accessories,SUP2670,60.71,2/7/23
PROD1678,Smartphone,Kitchenware,SUP2723,721.5,11/3/20
PROD1679,Jeans,Clothing,SUP3023,568.73,10/28/20
PROD1680,Coffee Maker,Electronics,SUP3717,782.06,6/1/20
PROD1681,Washing Machine,Kitchenware,SUP0827,750.89,6/6/23
PROD1682,Shoes,Home Decor,SUP4424,292.21,10/27/20
PROD1683,Cookware,Accessories,SUP2892,222.17,3/17/22
PROD1684,Table,Furniture,SUP2950,165.67,8/26/21
PROD1685,Fridge,Furniture,SUP3191,682.91,12/2/20
PROD1686,Oven,Home Decor,SUP0005,953.08,2/28/22
PROD1687,Wardrobe,Home Decor,SUP3503,705.22,7/19/22
PROD1688,Jeans,Furniture,SUP0644,70.8,2/27/23
PROD1689,Jacket,Clothing,SUP0277,85.59,7/30/22
